fish_species,prey_kingdom,prey_taxon,prey_class,prey_origin,prey_stage,diet_value,diet_units,diet_type,diet_percent,record_id,source_id,fish_id,start_date,end_date,sampling_interval,data_sorted_by,fish_min_length,fish_average_length,fish_max_length,fish_length_units,fish_length_measure,habitat_broad,habitat,longitude,latitude
Prosopium williamsoni,Metazoa,unidentified dipterous_adults,Insecta,aquatic or terrestrial,adults,0,individuals,abundance,0,0001JR1EEP449WPW50DWSFAPD1,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,ephemerida nymphs,Insecta,aquatic,larvae,16,individuals,abundance,16,0001JR1EEPCZMNBER7R2437P5C,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,plecoptera nymphs,Insecta,aquatic,larvae,0,individuals,abundance,0,0001JR1EEPT895RWTSQ2CTH16F,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,trichoptera larvae,Insecta,aquatic,larvae,0,individuals,abundance,0,0001JR1EEPNTBHJHC63EQNCNYM,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,hemiptera,Insecta,aquatic or terrestrial,NA,5,individuals,abundance,5,0001JR1EEPWA2RGHJCPFYB6029,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,homoptera,Insecta,aquatic or terrestrial,NA,0,individuals,abundance,0,0001JR1EEP4XDQ3SAJN4J0374G,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,psocidae,Insecta,terrestrial,NA,0,individuals,abundance,0,0001JR1EEPAWK0JJBAXB4S33JM,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,hymenoptera,Insecta,aquatic or terrestrial,NA,0,individuals,abundance,0,0001JR1EEP3Y9N6EJS1XMDA0MT,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Prosopium williamsoni,Metazoa,unidentified terrestrial_insects,Insecta,terrestrial,NA,0,individuals,abundance,0,0001JR1EEPZJF6AWC8KB3TJ70P,479,0001H8AKVRPV2SE26XG7RFNWW9,1936-05-01,1938-09-01,NA,collection site,NA,NA,NA,NA,NA,lotic,river,-113.9536031,50.8417582
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEP6F269ER8GP09SJGC,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPDDFW37EJ0WBDN1AT,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,6,individuals,abundance,27.27272727272727,0001JR1EEP4R5EVCN18Q7N1XKR,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPXZTAD7VQZH3KQQXS,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,1,individuals,abundance,4.545454545454546,0001JR1EEP8ZM819Z4W4BR0XCA,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPHN6SG46JPDZ2B24V,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus majalis,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEP80GQF32CX4S0N884,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,menidia spp,Actinopterygii,aquatic,NA,1,individuals,abundance,4.545454545454546,0001JR1EEPX684QX6K5SXYNK49,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,perca favescens,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPQM0NS6Y6PXGWN09Z,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lepomis gibbosus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPQ4K4S2PH0JYVDVHS,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,roccus americanus,Actinopterygii,aquatic,NA,9,individuals,abundance,40.909090909090914,0001JR1EEPZNG3892KEXZXZ4ED,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,gobiosoma bosci,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPV2C20JBWGZ3W7FWQ,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,unidentifed fsh,NA,aquatic or terrestrial,NA,2,individuals,abundance,9.090909090909092,0001JR1EEP0TKC95JTY6CTR87W,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish egg,Actinopterygii,aquatic,eggs,1,individuals,abundance,4.545454545454546,0001JR1EEPN8V189C2KN8GVJB0,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish debris,Actinopterygii,aquatic,NA,2,individuals,abundance,9.090909090909092,0001JR1EEP8G8T3GW42F1825MZ,483,0001H8AKVRYZS9M12F5N1YVC40,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPK1A1MDTBKW01FR51,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP0VHGRAH5PYDV97F2,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,0.01,g,mass,3.448275862068966,0001JR1EEP95P8P284VSC4JA86,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP1G8780A2GZ573VDB,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,0.01,g,mass,3.448275862068966,0001JR1EEP5P4AJCZ716DC54S6,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP7YWCQJCH7XRN1J52,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus majalis,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP3EC13XSW3D9RNPBT,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,menidia spp,Actinopterygii,aquatic,NA,0.08,g,mass,27.58620689655173,0001JR1EEPPNN3Y0Z3C0E2VT14,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,perca favescens,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPD4W00NS8WH5R8XHH,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lepomis gibbosus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP5RW2RQYX9SAYKV56,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,roccus americanus,Actinopterygii,aquatic,NA,0.19,g,mass,65.51724137931035,0001JR1EEPRZHRXF7NKVVX1YPA,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,gobiosoma bosci,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPQ0ZD9R9JS5JA3KKH,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,unidentifed fsh,NA,aquatic or terrestrial,NA,NA,g,mass,NA,0001JR1EEPEQ16QEQX6QJ6TMRN,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish egg,Actinopterygii,aquatic,eggs,NA,g,mass,NA,0001JR1EEPZEJZVTV4XE92TRRS,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish debris,Actinopterygii,aquatic,NA,NA,g,mass,NA,0001JR1EEPA6HXAW9EWHE9FDGP,483,0001H8AKVRS3RVQEJESF2VGEKR,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPBDC6H7PB3GKW77WP,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPSZH49S32A2FZ1R0E,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,2,individuals,abundance,7.6923076923076925,0001JR1EEPW2S6RCR7AR84FJKV,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPJEMF66XA9YYWQ0K4,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,2,individuals,abundance,7.6923076923076925,0001JR1EEP0XR2P2H34YJX2VNJ,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPJ18AXFJXNW53Q9X7,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus majalis,Actinopterygii,aquatic,NA,1,individuals,abundance,3.8461538461538463,0001JR1EEPT3T2342SVENZ8RJJ,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,menidia spp,Actinopterygii,aquatic,NA,7,individuals,abundance,26.923076923076923,0001JR1EEP0X7QW0NZ8R169MKV,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,perca favescens,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPRKYMYQMTJTR31KT8,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lepomis gibbosus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPVMN3VAN34Z96WZ0H,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,roccus americanus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEP38QHXGJZ41XMG18V,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,gobiosoma bosci,Actinopterygii,aquatic,NA,1,individuals,abundance,3.8461538461538463,0001JR1EEPAXAAATGX4E9RQV6N,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,unidentifed fsh,NA,aquatic or terrestrial,NA,7,individuals,abundance,26.923076923076923,0001JR1EEPPN1PDRJ3C93703XD,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish egg,Actinopterygii,aquatic,eggs,1,individuals,abundance,3.8461538461538463,0001JR1EEPAP7BWCM7TX9G21MF,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish debris,Actinopterygii,aquatic,NA,5,individuals,abundance,19.230769230769234,0001JR1EEPKP3TC2YZ9BYZ7G9X,483,0001H8AKVR3HK3HMTSQ4EZJJA8,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEP5JNBBDFJQ9T4PMWW,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPEH64BCKGRW0BYWQF,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,0.14,g,mass,5.204460966542752,0001JR1EEPS40T877VR90XC2KN,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPWVRK5RET12JY7GFP,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,1.81,g,mass,67.28624535315986,0001JR1EEPFN496TRFSN6J1ZNP,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPKWWW25P4YB9M2J5F,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus majalis,Actinopterygii,aquatic,NA,0.01,g,mass,0.3717472118959108,0001JR1EEPQB0HMXZY633ERA8F,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,menidia spp,Actinopterygii,aquatic,NA,0.4,g,mass,14.869888475836431,0001JR1EEPMX47FYQ0WWS5504A,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,perca favescens,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPQVDZSE22AHAVEEWM,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lepomis gibbosus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPVF63MHNZETBXWT46,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,roccus americanus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPTTRH54P749XR29S3,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,gobiosoma bosci,Actinopterygii,aquatic,NA,0.01,g,mass,0.3717472118959108,0001JR1EEPERNYEF7DNK3023HR,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,unidentifed fsh,NA,aquatic or terrestrial,NA,0.3,g,mass,11.152416356877325,0001JR1EEPH5DR4G7DBCH789M8,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish egg,Actinopterygii,aquatic,eggs,NA,g,mass,NA,0001JR1EEPCEMGWEWSWW6QG9PR,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish debris,Actinopterygii,aquatic,NA,0.02,g,mass,0.7434944237918216,0001JR1EEPHKC3N9XE7PKX0GFN,483,0001H8AKVR04JRJB72GBMABEKE,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPQEFAE5JE3VEHZSYT,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPFYWPPZJBHPDVW390,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,0,individuals,abundance,0,0001JR1EEPDXM4YJ0P2E2X2BHA,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,5,individuals,abundance,15.151515151515152,0001JR1EEPN73BGHFWYJ4EPAPF,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,1,individuals,abundance,3.0303030303030303,0001JR1EEPMSM1M5BGGR4P30ZJ,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,1,individuals,abundance,3.0303030303030303,0001JR1EEPTA6WAYW7Q6NX56FY,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus majalis,Actinopterygii,aquatic,NA,3,individuals,abundance,9.090909090909092,0001JR1EEPD5GCE6CCGZWWT6M5,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,menidia spp,Actinopterygii,aquatic,NA,9,individuals,abundance,27.27272727272727,0001JR1EEP48MEH6RSMN4QD66R,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,perca favescens,Actinopterygii,aquatic,NA,1,individuals,abundance,3.0303030303030303,0001JR1EEP0NDP4RG8EKQ8Q5TR,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lepomis gibbosus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPRDTE94RJS8S7PVS9,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,roccus americanus,Actinopterygii,aquatic,NA,0,individuals,abundance,0,0001JR1EEPYMVP94GD7N65BF95,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,gobiosoma bosci,Actinopterygii,aquatic,NA,1,individuals,abundance,3.0303030303030303,0001JR1EEPJ1M2KNK4W5P82NGX,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,unidentifed fsh,NA,aquatic or terrestrial,NA,8,individuals,abundance,24.24242424242424,0001JR1EEPED86X19KFWEX74AD,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish egg,Actinopterygii,aquatic,eggs,0,individuals,abundance,0,0001JR1EEP1T8PYX06TEAQVKSV,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fish debris,Actinopterygii,aquatic,NA,4,individuals,abundance,12.12121212121212,0001JR1EEPT9RDVHKR1C22QR5N,483,0001H8AKVRC24X7YH0AB8NA8TN,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,alosa pseudoharengus,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPVWW874WZ6WKMD444,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,anchoa mitchilli,Actinopterygii,aquatic,NA,0,g,mass,0,0001JR1EEPQPTRJ99M1N36JMQ3,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,lucania parva,Actinopterygii,aquatic,larvae,0,g,mass,0,0001JR1EEPDXWYNFWR6Q9G603R,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus sp,Actinopterygii,aquatic,NA,0.14,g,mass,5.2631578947368425,0001JR1EEP6FY8C0MTWCQ7G2VV,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus diaphanus,Actinopterygii,aquatic,NA,0.42,g,mass,15.789473684210527,0001JR1EEP8CJ00FHWQAKW6S9E,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
Esox niger,Metazoa,fundulus heteroclitus,Actinopterygii,aquatic,NA,0.01,g,mass,0.3759398496240602,0001JR1EEPP4N59N2TDFTZE4EA,483,0001H8AKVR78CT5264B00RAV68,1958-06-01,1958-08-01,five times,NA,5,NA,39.9,cm,SL,lotic,river,-76.52788,39.01677
